"x"
"1",5311.47
"2",1305.97
"3",5869.56
"4",905.9
"5",303.26
"6",89502.76
"7",56636.55
"8",8217.39
"9",540.98
"10",14086.95
"11",737.7
"12",14163.93
"13",18807.06
"14",8804.34
"15",1327.86
"16",418.03
"17",4402.17
"18",3374.99
"19",1790.05
"20",1261.95
"21",1467.39
"22",472.13
"23",2934.78
"24",1573.77
"25",3688.52
"26",978.26
"27",2934.78
"28",15934.42
"29",35803.27
"30",2655.73
"31",29347.82
"32",1305.97
"33",1076.08
"34",2360.65
"35",19076.08
"36",7856.35
"37",73.77
"38",978.26
"39",983.6
"40",14320.44
"41",36885.24
"42",23478.26
"43",293.47
"44",1229.5
"45",1711.47
"46",23478.26
"47",4426.22
"48",5016.39
"49",2950.81
"50",88524.59
"51",1956.52
"52",332.6
"53",49.18
"54",46956.52
"55",2934.78
"56",1180.32
"57",330.16
"58",1438.04
"59",17704.91
"60",15163.04
"61",4918.03
"62",293.47
"63",501.63
"64",1352.45
"65",745.85
"66",586.95
"67",1702.17
"68",1593.44
"69",17900.55
"70",23606.55
"71",418.03
"72",3521.73
"73",293.47
"74",733.69
"75",11803.27
"76",11803.27
"77",29508.19
"78",12786.88
"79",29508.19
"80",14917.12
"81",14673.91
"82",98.36
"83",733.69
"84",293.47
"85",4695.65
"86",1180.32
"87",1721.31
"88",26262.29
"89",1988.95
"90",575.4
"91",5624.99
"92",35409.83
"93",855.97
"94",10622.95
"95",17403.31
"96",1702.17
"97",1140.98
"98",489.13
"99",10565.21
"100",978.26
"101",35409.83
"102",5901.63
"103",2360.65
"104",978.26
"105",1475.4
"106",696.13
"107",14967.39
"108",1967.21
"109",1516.3
"110",763.04
"111",2360.65
"112",35217.39
"113",983.6
"114",244.56
"115",298.34
"116",983.6
"117",15934.42
"118",23754.09
"119",23606.55
"120",10565.21
"121",9344.26
"122",21688.52
"123",1956.52
"124",7336.95
"125",5869.56
"126",293.47
"127",8804.34
"128",1305.97
"129",17021.73
"130",295.08
"131",391.3
"132",14673.91
"133",295.08
"134",2445.65
"135",122.28
"136",2934.78
"137",688.52
"138",489.13
"139",391.3
"140",7826.08
"141",782.6
"142",733.69
"143",9293.47
"144",7043.47
"145",2567.21
"146",8804.34
"147",9442.62
"148",2934.78
"149",24.45
"150",25672.13
"151",13891.3
"152",47213.11
"153",2641.3
"154",387.84
"155",836.06
"156",98.36
"157",2213.11
"158",1136.73
"159",342.39
"160",2347.82
"161",1467.39
"162",393.44
"163",1956.52
"164",18782.6
"165",440.21
"166",4695.65
"167",586.95
"168",3540.98
"169",3423.91
"170",1711.47
"171",978.26
"172",565.57
"173",46721.31
"174",855.97
"175",880.43
"176",786.88
"177",2201.08
"178",171.19
"179",1305.97
"180",88043.47
"181",1180.32
"182",195.65
"183",755.8
"184",8911.95
"185",3193.04
"186",2934.78
"187",366.84
"188",14086.95
"189",5901.63
"190",391.3
"191",366.84
"192",49891.3
"193",1106.55
"194",1349.99
"195",3130.43
"196",29347.82
"197",8217.39
"198",895.02
"199",8217.39
"200",20543.47
