"x"
"1",13184.7581961399
"2",162279.915178088
"3",13659.6685226069
"4",317990.598699418
"5",434668.469886788
"6",21839.9748938274
"7",3435.51373477626
"8",114020.675763122
"9",16008.2751356731
"10",5271.08743525202
"11",11588.3934715033
"12",199212.130951087
"13",50009.7229277019
"14",39730.4978389452
"15",29995.848489313
"16",23687.690359144
"17",10351.2689078091
"18",17348.4380444769
"19",135227.281871902
"20",1143873.09020476
"21",77289.4701094475
"22",104036.714694316
"23",422755.308689393
"24",33893.1234437085
"25",186674.190270039
"26",25575.7027739234
"27",3115.81442554624
"28",36934.2647191494
"29",8970.65468051338
"30",23617.5997185133
"31",338957.239818272
"32",283655.408191614
"33",43559.2141637413
"34",17017.6309674792
"35",9218.76502610815
"36",10297.0797397836
"37",754005.848460453
"38",474666.455684495
"39",69937.1405176541
"40",10060.2777823998
"41",14758.8713689281
"42",352512.814152802
"43",88444.8706400121
"44",29990.9208244071
"45",10101.7003956245
"46",239570.500114566
"47",182402.945021262
"48",32313.8680510012
"49",4582.6721018302
"50",105798.317854331
"51",74041.6159991334
"52",120854.023738554
"53",36956.6384727747
"54",47218.6696938732
"55",92013.2136501759
"56",332113.909723313
"57",12427.9036351396
"58",123498.325442743
"59",86259.5115867378
"60",122631.448537564
"61",80478.5035367944
"62",108746.782598883
"63",26927.1526896514
"64",46451.501691892
"65",179650.092276171
"66",11841.8984883572
"67",63733.5750675085
"68",95278.8618555856
"69",213111.021367907
"70",1019143.95087779
"71",449268.56037868
"72",26554.4237922594
"73",4250.61345522367
"74",62770.9927501127
"75",119929.755950241
"76",20341.5360681909
"77",56830.9182615295
"78",7948.83178580446
"79",32275.3243392718
"80",13255.4823845251
"81",18735.4830420565
"82",59106.8090704521
"83",1303706.71694688
"84",14235.0595153894
"85",19311.1280429336
"86",13498.9859397374
"87",303108.09493549
"88",17114.8726445499
"89",19270.6885904848
"90",59500.6195456347
"91",50590.2055369602
"92",34719.8545116516
"93",68004.9500934527
"94",51318.6891226659
"95",127571.095010584
"96",177518.355037889
"97",21076.0332227105
"98",36126.7407326041
"99",45746.1544722289
"100",241091.857148009
"101",358211.57777591
"102",84604.8928459811
"103",411697.450970623
"104",64824.1786672307
"105",34291.4635543924
"106",197784.172379283
"107",107349.102478682
"108",28663.0612670771
"109",120274.431114781
"110",45781.4534728181
"111",168461.953943584
"112",8837.67339612285
"113",363885.83157354
"114",33304.45526268
"115",7387.0772061443
"116",101375.509486309
"117",8618.62298859316
"118",391413.71702683
"119",236450.138198376
"120",31413.4796778356
"121",91894.1386746045
"122",14532.5874618738
"123",21245.4750153048
"124",114341.618606131
"125",94821.9424010036
"126",18815.1531263371
"127",61058.0501447064
"128",30249.3349327919
"129",37894.7440532691
"130",49996.2614904956
"131",203412.663306289
"132",108360.55792368
"133",84568.9487990423
"134",6144.32584448731
"135",6800.05407010201
"136",149271.665308867
"137",29748.2889395849
"138",50227.1997789534
"139",60558.959591988
"140",72397.5599211485
"141",37999.4534858946
"142",62754.7102244936
"143",80165.5893463256
"144",105444.677945243
"145",6963.70234051626
"146",31953.218112195
"147",37757.5410023052
"148",18932.9455856508
"149",118817.017435908
"150",65258.3105037998
"151",356141.661480264
"152",32903.4171798178
"153",109221.881227286
"154",146542.195703466
"155",50406.2285529177
"156",16552.9791460221
"157",22083.9030320701
"158",50205.059696494
"159",77489.5062087488
"160",23951.1953872826
"161",122998.646488768
"162",146913.463207415
"163",29294.373528754
"164",24887.2310412293
"165",40138.2023128732
"166",98863.6912701219
"167",64438.4540569426
"168",51026.3641366054
"169",11655.2480258053
"170",109274.392253568
"171",43580.9661570766
"172",76438.5228679976
"173",98109.747182201
"174",405844.053936008
"175",5067.80266035732
"176",18243.864236486
"177",17628.3115767655
"178",10205.7155109184
"179",113443.056677831
"180",46980.2622860883
"181",346993.359755391
"182",14060.8046357876
"183",119667.572569987
"184",92317.133026306
"185",37630.375411789
"186",54476.6338687655
"187",41006.312198287
"188",21578.4839085109
"189",22047.9262376919
"190",176987.475785445
"191",60036.7108181958
"192",327976.569545578
"193",78433.0304256189
"194",54773.2554499378
"195",27411.7855984898
"196",55335.1763481728
"197",36054.3351255943
"198",51404.0307127
"199",43006.4241689592
"200",266713.22534387
